year,ssp,alpha3,FractionPrimarytreatment,FractionSecondarytreatment,FractionTertiarytreatment,FractionQuarternarytreatment
2030,SSP5,RUS,0.06,0.37,0.17,0.00
2030,SSP5,RWA,0.15,0.01,0.07,0.00
2030,SSP5,SAU,0.07,0.16,0.32,0.00
2030,SSP5,SEN,0.06,0.07,0.01,0.00
2030,SSP5,SGP,0.01,0.15,0.84,0.00
2030,SSP5,SLB,0.09,0.02,0.00,0.00
2030,SSP5,SLE,0.02,0.06,0.00,0.00
2030,SSP5,SLV,0.16,0.09,0.01,0.00
2030,SSP5,SOM,0.08,0.00,0.00,0.00
2030,SSP5,SPM,0.12,0.21,0.11,0.00
2030,SSP5,STP,0.00,0.00,0.00,0.00
2030,SSP5,SUR,0.00,0.03,0.10,0.00
2030,SSP5,SVK,0.11,0.34,0.27,0.00
2030,SSP5,SVN,0.00,0.27,0.35,0.00
2030,SSP5,SWE,0.00,0.06,0.83,0.00
2030,SSP5,SWZ,0.05,0.06,0.06,0.00
2030,SSP5,SYR,0.32,0.12,0.02,0.00
2030,SSP5,TCA,0.03,0.02,0.17,0.00
2030,SSP5,TCD,0.01,0.07,0.01,0.00
2030,SSP5,TGO,0.01,0.07,0.01,0.00
2030,SSP5,THA,0.02,0.03,0.14,0.00
2030,SSP5,TJK,0.08,0.10,0.00,0.00
2030,SSP5,TKM,0.02,0.15,0.18,0.00
2030,SSP5,TLS,0.01,0.11,0.14,0.00
2030,SSP5,TON,0.00,0.00,0.00,0.00
2030,SSP5,TTO,0.09,0.03,0.09,0.00
2030,SSP5,TUN,0.16,0.43,0.06,0.00
2030,SSP5,TUR,0.10,0.19,0.36,0.00
2030,SSP5,TZA,0.11,0.03,0.07,0.00
2030,SSP5,UGA,0.14,0.03,0.07,0.00
2030,SSP5,UKR,0.10,0.33,0.07,0.00
2030,SSP5,URY,0.14,0.27,0.05,0.00
2030,SSP5,USA,0.01,0.27,0.56,0.00
2030,SSP5,UZB,0.16,0.13,0.07,0.00
2030,SSP5,VCT,0.00,0.08,0.05,0.00
2030,SSP5,VEN,0.16,0.23,0.08,0.00
2030,SSP5,VIR,0.20,0.19,0.08,0.00
2030,SSP5,VNM,0.04,0.09,0.06,0.00
2030,SSP5,VUT,0.08,0.07,0.00,0.00
2030,SSP5,WSM,0.00,0.00,0.00,0.00
2030,SSP5,YEM,0.15,0.04,0.00,0.00
2030,SSP5,ZAF,0.30,0.26,0.07,0.00
2030,SSP5,ZMB,0.11,0.09,0.07,0.00
2030,SSP5,ZWE,0.16,0.03,0.05,0.00
2050,SSP5,ABW,0.04,0.03,0.75,0.00
2050,SSP5,AFG,0.18,0.00,0.00,0.00
2050,SSP5,AGO,0.13,0.00,0.00,0.00
2050,SSP5,AIA,0.00,0.08,0.68,0.00
2050,SSP5,ALB,0.64,0.33,0.01,0.00
2050,SSP5,AND,0.00,0.28,0.72,0.00
2050,SSP5,ARE,0.00,0.11,0.85,0.00
2050,SSP5,ARG,0.30,0.49,0.00,0.00
2050,SSP5,ARM,0.87,0.05,0.00,0.00
2050,SSP5,ASM,0.00,0.31,0.67,0.00
2050,SSP5,AUS,0.00,0.16,0.81,0.00
2050,SSP5,AUT,0.00,0.01,0.91,0.00
2050,SSP5,AZE,0.40,0.19,0.00,0.00
2050,SSP5,BDI,0.14,0.00,0.00,0.00
2050,SSP5,BEL,0.00,0.06,0.90,0.00
2050,SSP5,BEN,0.06,0.00,0.00,0.00
2050,SSP5,BFA,0.01,0.00,0.00,0.00
2050,SSP5,BGD,0.48,0.12,0.00,0.00
2050,SSP5,BGR,0.00,0.11,0.84,0.00
2050,SSP5,BHR,0.04,0.00,0.90,0.00
2050,SSP5,BHS,0.00,0.00,0.44,0.00
2050,SSP5,BIH,0.35,0.52,0.01,0.00
2050,SSP5,BLR,0.00,0.42,0.53,0.00
2050,SSP5,BLZ,0.00,0.37,0.07,0.00
2050,SSP5,BOL,0.59,0.28,0.00,0.00
2050,SSP5,BRA,0.10,0.59,0.03,0.00
2050,SSP5,BRB,0.00,0.03,0.22,0.00
2050,SSP5,BRN,0.00,0.32,0.63,0.00
2050,SSP5,BTN,0.00,0.34,0.25,0.00
2050,SSP5,BWA,0.00,0.19,0.01,0.00
2050,SSP5,CAF,0.00,0.00,0.00,0.00
2050,SSP5,CAN,0.00,0.49,0.46,0.00
2050,SSP5,CHE,0.00,0.11,0.87,0.00
2050,SSP5,CHL,0.00,0.60,0.38,0.00
2050,SSP5,CHN,0.00,0.10,0.80,0.00
2050,SSP5,CIV,0.57,0.05,0.00,0.00
2050,SSP5,CMR,0.16,0.00,0.00,0.00
2050,SSP5,COD,0.20,0.00,0.00,0.00
2050,SSP5,COG,0.00,0.29,0.27,0.00
2050,SSP5,COL,0.59,0.37,0.00,0.00
2050,SSP5,COM,0.53,0.12,0.00,0.00
2050,SSP5,CPV,0.00,0.21,0.00,0.00
2050,SSP5,CRI,0.00,0.00,0.62,0.00
2050,SSP5,CUB,0.54,0.24,0.00,0.00
2050,SSP5,CYP,0.00,0.47,0.48,0.00
2050,SSP5,CZE,0.00,0.11,0.84,0.00
2050,SSP5,DEU,0.02,0.02,0.93,0.00
2050,SSP5,DJI,0.21,0.38,0.00,0.00
2050,SSP5,DMA,0.00,0.05,0.53,0.00
2050,SSP5,DNK,0.00,0.02,0.89,0.00
2050,SSP5,DOM,0.00,0.11,0.47,0.00
2050,SSP5,DZA,0.85,0.08,0.00,0.00
2050,SSP5,ECU,0.65,0.26,0.00,0.00
2050,SSP5,EGY,0.00,0.82,0.06,0.00
2050,SSP5,ERI,0.01,0.00,0.00,0.00
2050,SSP5,ESH,0.00,0.93,0.00,0.00
2050,SSP5,ESP,0.00,0.11,0.89,0.00
2050,SSP5,EST,0.00,0.04,0.86,0.00
2050,SSP5,ETH,0.67,0.02,0.00,0.00
2050,SSP5,FIN,0.00,0.00,0.90,0.00
2050,SSP5,FJI,0.46,0.00,0.00,0.00
2050,SSP5,FLK,0.00,0.84,0.00,0.00
2050,SSP5,FRA,0.00,0.11,0.85,0.00
2050,SSP5,FRO,0.00,0.25,0.66,0.00
2050,SSP5,GAB,0.30,0.00,0.00,0.00
2050,SSP5,GBR,0.00,0.11,0.87,0.00
2050,SSP5,GEO,0.76,0.09,0.00,0.00
2050,SSP5,GHA,0.50,0.02,0.00,0.00
2050,SSP5,GIN,0.43,0.00,0.00,0.00
2050,SSP5,GLP,0.00,0.56,0.23,0.00
2050,SSP5,GMB,0.02,0.00,0.00,0.00
2050,SSP5,GNB,0.02,0.00,0.00,0.00
2050,SSP5,GNQ,0.02,0.00,0.00,0.00
2050,SSP5,GRC,0.01,0.06,0.84,0.00
2050,SSP5,GRD,0.00,0.05,0.42,0.00
2050,SSP5,GRL,0.00,0.35,0.60,0.00
2050,SSP5,GTM,0.00,0.64,0.25,0.00
2050,SSP5,GUF,0.00,0.67,0.08,0.00
2050,SSP5,GUY,0.18,0.13,0.00,0.00
2050,SSP5,HKG,0.00,0.00,1.00,0.00
2050,SSP5,HND,0.33,0.56,0.00,0.00
2050,SSP5,HRV,0.00,0.70,0.09,0.00
2050,SSP5,HTI,0.39,0.25,0.00,0.00
2050,SSP5,HUN,0.00,0.10,0.82,0.00
2050,SSP5,IDN,0.00,0.44,0.19,0.00
2050,SSP5,IND,0.00,0.62,0.00,0.00
2050,SSP5,IRL,0.00,0.09,0.75,0.00
2050,SSP5,IRN,0.35,0.15,0.00,0.00
2050,SSP5,IRQ,0.00,0.59,0.03,0.00
2050,SSP5,ISL,0.00,0.06,0.92,0.00
2050,SSP5,ISR,0.00,0.11,0.88,0.00
2050,SSP5,ITA,0.03,0.19,0.57,0.00
2050,SSP5,JAM,0.32,0.15,0.00,0.00
2050,SSP5,JOR,0.00,0.91,0.06,0.00
2050,SSP5,JPN,0.00,0.10,0.82,0.00
2050,SSP5,KAZ,0.00,0.09,0.64,0.00
2050,SSP5,KEN,0.48,0.16,0.00,0.00
2050,SSP5,KGZ,0.60,0.00,0.00,0.00
2050,SSP5,KHM,0.57,0.08,0.00,0.00
2050,SSP5,KNA,0.00,0.05,0.43,0.00
2050,SSP5,KOR,0.00,0.22,0.75,0.00
2050,SSP5,KWT,0.00,0.10,0.90,0.00
2050,SSP5,LAO,0.07,0.58,0.00,0.00
2050,SSP5,LBN,0.11,0.00,0.00,0.00
2050,SSP5,LBR,0.43,0.00,0.00,0.00
2050,SSP5,LBY,0.40,0.00,0.00,0.00
2050,SSP5,LCA,0.00,0.05,0.39,0.00
2050,SSP5,LIE,0.00,0.00,1.00,0.00
2050,SSP5,LKA,0.00,0.33,0.09,0.00
2050,SSP5,LSO,0.32,0.00,0.00,0.00
2050,SSP5,LTU,0.00,0.07,0.84,0.00
2050,SSP5,LUX,0.00,0.11,0.87,0.00
2050,SSP5,LVA,0.00,0.10,0.83,0.00
2050,SSP5,MAR,0.78,0.15,0.00,0.00
2050,SSP5,MDA,0.00,0.45,0.00,0.00
2050,SSP5,MDG,0.57,0.00,0.00,0.00
2050,SSP5,MEX,0.01,0.96,0.00,0.00
2050,SSP5,MKD,0.16,0.75,0.00,0.00
2050,SSP5,MLI,0.19,0.00,0.00,0.00
2050,SSP5,MLT,0.00,0.77,0.22,0.00
2050,SSP5,MMR,0.22,0.24,0.00,0.00
2050,SSP5,MNG,0.00,0.09,0.69,0.00
2050,SSP5,MOZ,0.06,0.00,0.00,0.00
2050,SSP5,MRT,0.02,0.00,0.00,0.00
2050,SSP5,MSR,0.00,0.03,0.64,0.00
2050,SSP5,MTQ,0.22,0.64,0.00,0.00
2050,SSP5,MUS,0.00,0.36,0.17,0.00
2050,SSP5,MWI,0.23,0.00,0.00,0.00
2050,SSP5,MYS,0.00,0.46,0.49,0.00
2050,SSP5,NAM,0.47,0.13,0.00,0.00
2050,SSP5,NCL,0.00,0.64,0.22,0.00
2050,SSP5,NER,0.00,0.00,0.00,0.00
2050,SSP5,NGA,0.38,0.18,0.00,0.00
2050,SSP5,NIC,0.01,0.74,0.00,0.00
2050,SSP5,NLD,0.00,0.01,0.99,0.00
2050,SSP5,NOR,0.00,0.11,0.87,0.00
2050,SSP5,NPL,0.59,0.07,0.00,0.00
2050,SSP5,NZL,0.00,0.11,0.85,0.00
2050,SSP5,OMN,0.00,0.21,0.07,0.00
2050,SSP5,PAK,0.61,0.11,0.00,0.00
2050,SSP5,PAN,0.00,0.08,0.66,0.00
2050,SSP5,PER,0.59,0.37,0.00,0.00
2050,SSP5,PHL,0.00,0.52,0.00,0.00
2050,SSP5,PNG,0.48,0.10,0.00,0.00
2050,SSP5,POL,0.00,0.10,0.82,0.00
2050,SSP5,PRI,0.43,0.57,0.00,0.00
2050,SSP5,PRK,0.00,0.10,0.39,0.00
2050,SSP5,PRT,0.00,0.54,0.27,0.00
2050,SSP5,PRY,0.00,0.12,0.42,0.00
2050,SSP5,QAT,0.04,0.05,0.91,0.00
2050,SSP5,REU,0.65,0.00,0.00,0.00
2050,SSP5,ROU,0.00,0.09,0.70,0.00
2050,SSP5,RUS,0.00,0.60,0.35,0.00
2050,SSP5,RWA,0.62,0.02,0.00,0.00
2050,SSP5,SAU,0.00,0.08,0.66,0.00
2050,SSP5,SEN,0.16,0.00,0.00,0.00
2050,SSP5,SGP,0.00,0.00,1.00,0.00
2050,SSP5,SLB,0.09,0.00,0.00,0.00
2050,SSP5,SLE,0.00,0.00,0.00,0.00
2050,SSP5,SLV,0.58,0.09,0.00,0.00
2050,SSP5,SOM,0.01,0.00,0.00,0.00
2050,SSP5,SPM,0.00,0.84,0.14,0.00
2050,SSP5,STP,0.00,0.00,0.00,0.00
2050,SSP5,SUR,0.00,0.10,0.21,0.00
2050,SSP5,SVK,0.00,0.25,0.66,0.00
2050,SSP5,SVN,0.00,0.09,0.71,0.00
2050,SSP5,SWE,0.00,0.11,0.85,0.00
2050,SSP5,SWZ,0.14,0.24,0.00,0.00
2050,SSP5,SYR,0.34,0.00,0.00,0.00
2050,SSP5,TCA,0.00,0.06,0.45,0.00
2050,SSP5,TCD,0.00,0.00,0.00,0.00
2050,SSP5,TGO,0.00,0.00,0.00,0.00
2050,SSP5,THA,0.00,0.10,0.37,0.00
2050,SSP5,TJK,0.00,0.25,0.00,0.00
2050,SSP5,TKM,0.00,0.17,0.48,0.00
2050,SSP5,TLS,0.00,0.42,0.28,0.00
2050,SSP5,TON,0.00,0.00,0.00,0.00
2050,SSP5,TTO,0.00,0.13,0.23,0.00
2050,SSP5,TUN,0.07,0.81,0.02,0.00
2050,SSP5,TUR,0.00,0.21,0.72,0.00
2050,SSP5,TZA,0.47,0.11,0.00,0.00
2050,SSP5,UGA,0.59,0.10,0.00,0.00
2050,SSP5,UKR,0.02,0.73,0.00,0.00
2050,SSP5,URY,0.04,0.64,0.00,0.00
2050,SSP5,USA,0.00,0.11,0.85,0.00
2050,SSP5,UZB,0.21,0.47,0.00,0.00
2050,SSP5,VCT,0.00,0.31,0.02,0.00
2050,SSP5,VEN,0.16,0.83,0.00,0.00
2050,SSP5,VIR,0.17,0.66,0.00,0.00
2050,SSP5,VNM,0.13,0.35,0.00,0.00
2050,SSP5,VUT,0.32,0.00,0.00,0.00
2050,SSP5,WSM,0.00,0.00,0.00,0.00
2050,SSP5,YEM,0.19,0.00,0.00,0.00
2050,SSP5,ZAF,0.17,0.67,0.00,0.00
2050,SSP5,ZMB,0.35,0.30,0.00,0.00
2050,SSP5,ZWE,0.33,0.00,0.00,0.00
2100,SSP5,ABW,0.00,0.10,0.80,0.00
2100,SSP5,AFG,0.00,0.07,0.83,0.00
2100,SSP5,AGO,0.00,0.09,0.76,0.00
2100,SSP5,AIA,0.00,0.11,0.89,0.00
2100,SSP5,ALB,0.00,0.84,0.14,0.00
2100,SSP5,AND,0.00,0.11,0.89,0.00
2100,SSP5,ARE,0.00,0.11,0.88,0.00
2100,SSP5,ARG,0.00,0.11,0.89,0.00
2100,SSP5,ARM,0.57,0.40,0.00,0.00
2100,SSP5,ASM,0.00,0.11,0.87,0.00
2100,SSP5,AUS,0.00,0.11,0.88,0.00
2100,SSP5,AUT,0.00,0.01,0.91,0.00
2100,SSP5,AZE,0.00,0.11,0.86,0.00
2100,SSP5,BDI,0.00,0.00,0.90,0.00
2100,SSP5,BEL,0.00,0.06,0.91,0.00
2100,SSP5,BEN,0.00,0.45,0.50,0.00
2100,SSP5,BFA,0.00,0.90,0.07,0.00
2100,SSP5,BGD,0.00,0.32,0.63,0.00
2100,SSP5,BGR,0.00,0.11,0.86,0.00
2100,SSP5,BHR,0.04,0.00,0.90,0.00
2100,SSP5,BHS,0.00,0.08,0.63,0.00
2100,SSP5,BIH,0.11,0.84,0.01,0.00
2100,SSP5,BLR,0.00,0.11,0.87,0.00
2100,SSP5,BLZ,0.00,0.09,0.73,0.00
2100,SSP5,BOL,0.00,0.11,0.86,0.00
2100,SSP5,BRA,0.00,0.11,0.86,0.00
2100,SSP5,BRB,0.00,0.05,0.43,0.00
2100,SSP5,BRN,0.00,0.11,0.85,0.00
2100,SSP5,BTN,0.00,0.10,0.80,0.00
2100,SSP5,BWA,0.00,0.10,0.31,0.00
2100,SSP5,CAF,0.78,0.00,0.00,0.00
2100,SSP5,CAN,0.00,0.11,0.87,0.00
2100,SSP5,CHE,0.00,0.11,0.87,0.00
2100,SSP5,CHL,0.00,0.11,0.88,0.00
2100,SSP5,CHN,0.00,0.11,0.86,0.00
2100,SSP5,CIV,0.00,0.79,0.17,0.00
2100,SSP5,CMR,0.00,0.82,0.06,0.00
2100,SSP5,COD,0.00,0.04,0.92,0.00
2100,SSP5,COG,0.00,0.11,0.86,0.00
2100,SSP5,COL,0.00,0.11,0.87,0.00
2100,SSP5,COM,0.00,0.00,0.85,0.00
2100,SSP5,CPV,0.00,0.21,0.00,0.00
2100,SSP5,CRI,0.00,0.11,0.84,0.00
2100,SSP5,CUB,0.00,0.93,0.04,0.00
2100,SSP5,CYP,0.00,0.11,0.87,0.00
2100,SSP5,CZE,0.00,0.11,0.86,0.00
2100,SSP5,DEU,0.02,0.02,0.93,0.00
2100,SSP5,DJI,0.00,0.10,0.84,0.00
2100,SSP5,DMA,0.00,0.10,0.83,0.00
2100,SSP5,DNK,0.00,0.02,0.90,0.00
2100,SSP5,DOM,0.00,0.10,0.80,0.00
2100,SSP5,DZA,0.00,0.11,0.86,0.00
2100,SSP5,ECU,0.00,0.11,0.86,0.00
2100,SSP5,EGY,0.00,0.11,0.85,0.00
2100,SSP5,ERI,0.12,0.80,0.00,0.00
2100,SSP5,ESH,0.00,0.11,0.84,0.00
2100,SSP5,ESP,0.00,0.11,0.89,0.00
2100,SSP5,EST,0.00,0.04,0.90,0.00
2100,SSP5,ETH,0.00,0.05,0.87,0.00
2100,SSP5,FIN,0.00,0.00,0.92,0.00
2100,SSP5,FJI,0.79,0.13,0.00,0.00
2100,SSP5,FLK,0.00,0.10,0.84,0.00
2100,SSP5,FRA,0.00,0.11,0.87,0.00
2100,SSP5,FRO,0.00,0.10,0.81,0.00
2100,SSP5,GAB,0.25,0.49,0.00,0.00
2100,SSP5,GBR,0.00,0.11,0.89,0.00
2100,SSP5,GEO,0.60,0.37,0.00,0.00
2100,SSP5,GHA,0.00,0.48,0.46,0.00
2100,SSP5,GIN,0.49,0.46,0.00,0.00
2100,SSP5,GLP,0.00,0.11,0.88,0.00
2100,SSP5,GMB,0.61,0.00,0.00,0.00
2100,SSP5,GNB,0.00,0.94,0.01,0.00
2100,SSP5,GNQ,0.00,0.36,0.06,0.00
2100,SSP5,GRC,0.00,0.11,0.87,0.00
2100,SSP5,GRD,0.00,0.10,0.77,0.00
2100,SSP5,GRL,0.00,0.11,0.85,0.00
2100,SSP5,GTM,0.00,0.00,0.92,0.00
2100,SSP5,GUF,0.00,0.10,0.84,0.00
2100,SSP5,GUY,0.00,0.39,0.19,0.00
2100,SSP5,HKG,0.00,0.00,1.00,0.00
2100,SSP5,HND,0.00,0.00,0.93,0.00
2100,SSP5,HRV,0.00,0.38,0.57,0.00
2100,SSP5,HTI,0.00,0.00,0.95,0.00
2100,SSP5,HUN,0.00,0.11,0.87,0.00
2100,SSP5,IDN,0.00,0.11,0.84,0.00
2100,SSP5,IND,0.00,0.11,0.85,0.00
2100,SSP5,IRL,0.00,0.11,0.86,0.00
2100,SSP5,IRN,0.00,0.57,0.16,0.00
2100,SSP5,IRQ,0.00,0.11,0.86,0.00
2100,SSP5,ISL,0.00,0.06,0.92,0.00
2100,SSP5,ISR,0.00,0.11,0.88,0.00
2100,SSP5,ITA,0.00,0.11,0.86,0.00
2100,SSP5,JAM,0.00,0.24,0.54,0.00
2100,SSP5,JOR,0.00,0.11,0.88,0.00
2100,SSP5,JPN,0.00,0.11,0.86,0.00
2100,SSP5,KAZ,0.00,0.10,0.82,0.00
2100,SSP5,KEN,0.00,0.00,0.89,0.00
2100,SSP5,KGZ,0.00,0.87,0.07,0.00
2100,SSP5,KHM,0.00,0.26,0.68,0.00
2100,SSP5,KNA,0.00,0.10,0.78,0.00
2100,SSP5,KOR,0.00,0.11,0.88,0.00
2100,SSP5,KWT,0.00,0.10,0.90,0.00
2100,SSP5,LAO,0.00,0.11,0.86,0.00
2100,SSP5,LBN,0.60,0.00,0.00,0.00
2100,SSP5,LBR,0.00,0.11,0.86,0.00
2100,SSP5,LBY,0.00,0.75,0.24,0.00
2100,SSP5,LCA,0.00,0.09,0.74,0.00
2100,SSP5,LIE,0.00,0.00,1.00,0.00
2100,SSP5,LKA,0.00,0.08,0.63,0.00
2100,SSP5,LSO,0.00,0.40,0.53,0.00
2100,SSP5,LTU,0.00,0.07,0.88,0.00
2100,SSP5,LUX,0.00,0.11,0.87,0.00
2100,SSP5,LVA,0.00,0.11,0.86,0.00
2100,SSP5,MAR,0.00,0.71,0.28,0.00
2100,SSP5,MDA,0.00,0.46,0.00,0.00
2100,SSP5,MDG,0.00,0.11,0.85,0.00
2100,SSP5,MEX,0.00,0.11,0.88,0.00
2100,SSP5,MKD,0.00,0.12,0.87,0.00
2100,SSP5,MLI,0.00,0.24,0.72,0.00
2100,SSP5,MLT,0.00,0.54,0.45,0.00
2100,SSP5,MMR,0.00,0.23,0.56,0.00
2100,SSP5,MNG,0.00,0.11,0.86,0.00
2100,SSP5,MOZ,0.00,0.21,0.74,0.00
2100,SSP5,MRT,0.37,0.40,0.00,0.00
2100,SSP5,MSR,0.00,0.09,0.75,0.00
2100,SSP5,MTQ,0.00,0.11,0.85,0.00
2100,SSP5,MUS,0.00,0.09,0.72,0.00
2100,SSP5,MWI,0.00,0.00,0.92,0.00
2100,SSP5,MYS,0.00,0.11,0.86,0.00
2100,SSP5,NAM,0.00,0.71,0.16,0.00
2100,SSP5,NCL,0.00,0.10,0.82,0.00
2100,SSP5,NER,0.00,0.16,0.75,0.00
2100,SSP5,NGA,0.00,0.11,0.86,0.00
2100,SSP5,NIC,0.00,0.11,0.87,0.00
2100,SSP5,NLD,0.00,0.01,0.99,0.00
2100,SSP5,NOR,0.00,0.11,0.89,0.00
2100,SSP5,NPL,0.00,0.10,0.83,0.00
2100,SSP5,NZL,0.00,0.11,0.87,0.00
2100,SSP5,OMN,0.00,0.06,0.45,0.00
2100,SSP5,PAK,0.00,0.07,0.87,0.00
2100,SSP5,PAN,0.00,0.11,0.87,0.00
2100,SSP5,PER,0.00,0.37,0.61,0.00
2100,SSP5,PHL,0.00,0.11,0.86,0.00
2100,SSP5,PNG,0.00,0.10,0.83,0.00
2100,SSP5,POL,0.00,0.11,0.87,0.00
2100,SSP5,PRI,0.00,1.00,0.00,0.00
2100,SSP5,PRK,0.00,0.10,0.39,0.00
2100,SSP5,PRT,0.00,0.11,0.87,0.00
2100,SSP5,PRY,0.00,0.11,0.84,0.00
2100,SSP5,QAT,0.03,0.06,0.91,0.00
2100,SSP5,REU,0.00,0.06,0.92,0.00
2100,SSP5,ROU,0.00,0.11,0.85,0.00
2100,SSP5,RUS,0.00,0.11,0.86,0.00
2100,SSP5,RWA,0.00,0.10,0.84,0.00
2100,SSP5,SAU,0.00,0.11,0.87,0.00
2100,SSP5,SEN,0.00,0.82,0.13,0.00
2100,SSP5,SGP,0.00,0.00,1.00,0.00
2100,SSP5,SLB,0.66,0.20,0.00,0.00
2100,SSP5,SLE,0.22,0.72,0.00,0.00
2100,SSP5,SLV,0.00,0.84,0.09,0.00
2100,SSP5,SOM,0.89,0.00,0.00,0.00
2100,SSP5,SPM,0.00,0.11,0.86,0.00
2100,SSP5,STP,0.00,0.00,0.00,0.00
2100,SSP5,SUR,0.00,0.07,0.55,0.00
2100,SSP5,SVK,0.00,0.11,0.87,0.00
2100,SSP5,SVN,0.00,0.11,0.86,0.00
2100,SSP5,SWE,0.00,0.11,0.87,0.00
2100,SSP5,SWZ,0.00,0.09,0.69,0.00
2100,SSP5,SYR,0.34,0.00,0.00,0.00
2100,SSP5,TCA,0.00,0.10,0.81,0.00
2100,SSP5,TCD,0.00,0.78,0.17,0.00
2100,SSP5,TGO,0.00,0.86,0.11,0.00
2100,SSP5,THA,0.00,0.08,0.67,0.00
2100,SSP5,TJK,0.00,0.55,0.00,0.00
2100,SSP5,TKM,0.00,0.10,0.77,0.00
2100,SSP5,TLS,0.00,0.11,0.84,0.00
2100,SSP5,TON,0.00,0.00,0.00,0.00
2100,SSP5,TTO,0.00,0.06,0.45,0.00
2100,SSP5,TUN,0.00,0.43,0.54,0.00
2100,SSP5,TUR,0.00,0.11,0.86,0.00
2100,SSP5,TZA,0.00,0.10,0.84,0.00
2100,SSP5,UGA,0.00,0.10,0.83,0.00
2100,SSP5,UKR,0.00,0.11,0.86,0.00
2100,SSP5,URY,0.00,0.45,0.54,0.00
2100,SSP5,USA,0.00,0.11,0.87,0.00
2100,SSP5,UZB,0.00,0.19,0.76,0.00
2100,SSP5,VCT,0.00,0.06,0.52,0.00
2100,SSP5,VEN,0.00,0.11,0.89,0.00
2100,SSP5,VIR,0.00,0.11,0.88,0.00
2100,SSP5,VNM,0.00,0.09,0.72,0.00
2100,SSP5,VUT,0.08,0.81,0.00,0.00
2100,SSP5,WSM,0.00,0.00,0.00,0.00
2100,SSP5,YEM,0.54,0.42,0.00,0.00
2100,SSP5,ZAF,0.00,0.11,0.87,0.00
2100,SSP5,ZMB,0.00,0.11,0.85,0.00
2100,SSP5,ZWE,0.00,0.30,0.64,0.00
